Date,Ticker,Open,High,Low,Close,Volume
2022-08-26,STCKJ,419.38,421.96,416.35,419.45,4008832
2022-08-29,STCKJ,419.6,421.2,416.32,419.62,125322
2022-08-30,STCKJ,424.91,429.08,424.71,425.71,2599211
2022-08-31,STCKJ,418.07,421.94,414.02,416.03,164680
2022-09-01,STCKJ,415.06,416.02,413.66,415.19,2386518
2022-09-02,STCKJ,412.87,415.33,408.99,414.07,4438158
2022-09-05,STCKJ,417.68,422.93,417.38,418.96,4311914
2022-09-06,STCKJ,402.22,405.76,399.42,402.09,2850962
2022-09-07,STCKJ,417.37,423.21,416.18,419.59,4587886
2022-09-08,STCKJ,409.07,413.97,406.22,410.35,1335299
2022-09-09,STCKJ,413.78,415.87,413.23,414.5,3251321
2022-09-12,STCKJ,416.81,419.97,414.2,416.65,3240453
2022-09-13,STCKJ,419.43,423.96,416.43,420.67,3521409
2022-09-14,STCKJ,414.75,418.04,412.82,415.21,3568278
2022-09-15,STCKJ,410.46,415.23,409.55,412.74,235351
2022-09-16,STCKJ,420.63,422.67,417.78,420.64,2521574
2022-09-19,STCKJ,392.87,394.9,389.97,393.09,2033202
2022-09-20,STCKJ,400.76,402.55,399.16,401.41,2946003
2022-09-21,STCKJ,396.0,398.85,393.0,396.75,3499655
2022-09-22,STCKJ,395.54,399.6,395.14,395.7,4593011
2022-09-23,STCKJ,376.88,381.52,374.27,380.16,3474282
2022-09-26,STCKJ,391.33,393.19,388.55,390.05,1942051
2022-09-27,STCKJ,397.54,400.32,394.17,396.61,703202
2022-09-28,STCKJ,401.76,405.37,399.96,400.15,1496330
2022-09-29,STCKJ,391.66,395.29,388.42,391.84,3863611
2022-09-30,STCKJ,400.41,403.12,397.36,398.92,3485718
2022-10-03,STCKJ,409.24,409.5,406.1,409.05,776622
2022-10-04,STCKJ,413.55,416.88,411.57,416.22,4524923
2022-10-05,STCKJ,426.59,430.91,422.82,427.58,2213837
2022-10-06,STCKJ,432.27,436.79,431.97,435.39,4931731
2022-10-07,STCKJ,457.82,459.33,454.32,455.66,1558063
2022-10-10,STCKJ,444.06,448.21,441.09,445.81,3584808
2022-10-11,STCKJ,455.96,458.51,447.53,450.86,1754844
2022-10-12,STCKJ,454.54,457.24,447.15,450.17,2232229
2022-10-13,STCKJ,445.52,448.29,443.18,443.57,2063898
2022-10-14,STCKJ,446.5,450.52,441.18,443.52,373582
2022-10-17,STCKJ,444.83,450.84,441.8,447.47,3008961
2022-10-18,STCKJ,444.96,447.71,439.49,442.48,4371567
2022-10-19,STCKJ,449.93,452.6,448.44,451.29,2974682
2022-10-20,STCKJ,443.29,444.63,440.36,444.5,187148
2022-10-21,STCKJ,442.91,446.1,440.42,444.79,1185882
2022-10-24,STCKJ,441.7,445.97,439.8,445.63,1037430
2022-10-25,STCKJ,449.5,451.08,448.97,449.11,3769949
2022-10-26,STCKJ,451.54,455.26,446.09,450.27,2845869
2022-10-27,STCKJ,442.3,445.46,440.7,441.0,2197847
2022-10-28,STCKJ,426.53,428.79,421.76,425.18,3251871
2022-10-31,STCKJ,421.81,422.15,419.73,419.94,3749138
2022-11-01,STCKJ,415.24,416.39,412.83,414.68,529768
2022-11-02,STCKJ,421.05,421.87,416.25,418.77,3657226
2022-11-03,STCKJ,407.16,410.02,400.27,403.5,3739926
2022-11-04,STCKJ,401.01,403.59,400.68,403.25,3909113
2022-11-07,STCKJ,408.92,408.95,405.15,405.99,1764543
2022-11-08,STCKJ,395.14,401.51,392.62,398.15,3859967
2022-11-09,STCKJ,402.04,406.45,399.2,404.39,3369829
2022-11-10,STCKJ,393.07,398.37,392.28,395.83,1059229
2022-11-11,STCKJ,412.84,413.18,410.41,410.43,3657713
2022-11-14,STCKJ,401.91,403.43,398.79,400.87,765942
2022-11-15,STCKJ,394.31,397.86,391.4,392.36,1476357
2022-11-16,STCKJ,385.79,391.29,383.2,388.0,336415
2022-11-17,STCKJ,375.06,378.31,374.63,376.19,3898218
2022-11-18,STCKJ,375.68,378.47,369.76,371.56,4053828
2022-11-21,STCKJ,371.23,376.86,368.06,373.23,4179314
2022-11-22,STCKJ,385.65,387.81,380.44,383.11,2982869
2022-11-23,STCKJ,380.56,382.54,378.0,381.16,1906074
2022-11-24,STCKJ,397.42,397.82,393.29,394.55,1328420
2022-11-25,STCKJ,400.63,404.63,398.58,400.53,1856245
2022-11-28,STCKJ,400.5,405.57,397.11,404.06,230340
2022-11-29,STCKJ,410.68,411.73,404.75,407.25,3514751
2022-11-30,STCKJ,391.19,392.85,388.22,392.77,1523084
2022-12-01,STCKJ,400.09,400.92,393.92,397.51,2610830
2022-12-02,STCKJ,390.17,392.95,389.64,391.17,1974796
2022-12-05,STCKJ,382.35,383.9,381.99,382.62,2955355
2022-12-06,STCKJ,382.51,384.27,379.15,383.45,2475353
2022-12-07,STCKJ,367.51,371.9,366.91,368.62,4192532
2022-12-08,STCKJ,367.3,368.31,365.73,366.99,2974288
2022-12-09,STCKJ,367.44,371.14,366.56,368.18,928104
2022-12-12,STCKJ,375.0,376.82,371.75,373.96,3462297
2022-12-13,STCKJ,363.18,365.51,358.76,362.07,2038199
2022-12-14,STCKJ,356.49,359.31,352.55,354.71,4865589
2022-12-15,STCKJ,366.01,368.73,362.57,364.5,3625496
2022-12-16,STCKJ,364.73,365.56,362.52,363.07,2358522
2022-12-19,STCKJ,364.68,365.93,361.88,363.66,4153684
2022-12-20,STCKJ,356.63,359.36,356.55,359.24,1850307
2022-12-21,STCKJ,376.32,379.03,372.24,374.92,1827372
2022-12-22,STCKJ,381.65,387.04,379.91,383.25,1220667
2022-12-23,STCKJ,391.0,394.59,387.3,390.49,4046794
2022-12-26,STCKJ,391.31,391.99,389.74,390.97,2834316
2022-12-27,STCKJ,384.22,391.65,381.38,388.0,1248987
2022-12-28,STCKJ,396.01,399.33,393.11,394.67,1806260
2022-12-29,STCKJ,382.45,383.56,380.42,383.52,722264
2022-12-30,STCKJ,389.16,390.48,388.91,389.34,4852486
2023-01-02,STCKJ,379.61,380.73,375.32,377.32,3500068
2023-01-03,STCKJ,375.68,377.11,375.19,376.2,4852513
2023-01-04,STCKJ,393.51,397.02,392.62,392.72,1048331
2023-01-05,STCKJ,397.76,399.24,394.81,397.58,2860459
2023-01-06,STCKJ,386.96,389.53,384.65,387.2,4317711
2023-01-09,STCKJ,372.6,377.28,369.98,374.14,1483632
2023-01-10,STCKJ,378.74,378.98,376.99,378.89,320784
2023-01-11,STCKJ,372.4,375.19,371.64,372.34,3417412
2023-01-12,STCKJ,368.82,370.47,364.47,367.35,1412548
2023-01-13,STCKJ,365.81,369.74,362.21,368.17,4784098
2023-01-16,STCKJ,390.83,391.88,386.49,389.32,1453264
2023-01-17,STCKJ,390.93,391.61,389.67,390.73,3518689
2023-01-18,STCKJ,387.16,393.38,385.37,389.9,1676080
2023-01-19,STCKJ,390.61,394.14,387.5,390.0,4929221
2023-01-20,STCKJ,382.28,382.74,378.27,380.89,4238548
2023-01-23,STCKJ,397.01,401.06,396.49,397.53,4264192
2023-01-24,STCKJ,395.8,398.5,392.57,395.88,4362915
2023-01-25,STCKJ,385.15,385.36,380.18,383.08,3691014
2023-01-26,STCKJ,390.78,393.83,385.12,388.99,3261525
2023-01-27,STCKJ,393.28,393.58,389.9,392.07,4850114
2023-01-30,STCKJ,397.95,402.16,394.29,398.88,4655209
2023-01-31,STCKJ,399.87,402.7,398.17,401.13,2076384
2023-02-01,STCKJ,401.17,407.4,400.52,403.84,2667295
2023-02-02,STCKJ,396.72,399.18,390.14,392.18,3767795
2023-02-03,STCKJ,386.62,387.33,380.83,384.35,2725679
2023-02-06,STCKJ,381.27,384.86,377.64,380.29,704497
2023-02-07,STCKJ,377.1,378.42,375.65,376.1,2095447
2023-02-08,STCKJ,370.19,371.87,367.3,371.63,4191334
2023-02-09,STCKJ,383.34,386.89,381.55,383.49,2510612
2023-02-10,STCKJ,383.97,386.74,380.32,382.69,4945271
2023-02-13,STCKJ,375.74,381.77,372.8,378.52,2046552
2023-02-14,STCKJ,383.72,386.61,383.15,384.66,4300385
2023-02-15,STCKJ,391.19,393.95,388.16,389.77,2975782
2023-02-16,STCKJ,393.12,397.89,391.53,394.24,708871
2023-02-17,STCKJ,387.96,390.22,385.54,387.86,1489940
2023-02-20,STCKJ,392.12,394.8,387.07,389.98,2718800
2023-02-21,STCKJ,394.39,396.3,394.27,396.2,357094
2023-02-22,STCKJ,394.5,397.12,393.31,395.89,747595
2023-02-23,STCKJ,388.94,391.89,385.12,388.75,4318935
2023-02-24,STCKJ,391.07,394.95,390.16,390.99,2037987
2023-02-27,STCKJ,377.47,377.6,372.13,375.17,406014
2023-02-28,STCKJ,372.0,376.06,370.98,373.32,1566210
2023-03-01,STCKJ,378.11,382.53,376.11,380.29,1789492
2023-03-02,STCKJ,387.45,394.81,385.8,391.69,841095
2023-03-03,STCKJ,396.16,398.17,393.44,394.85,2067001
2023-03-06,STCKJ,404.49,407.82,403.86,405.3,3560468
2023-03-07,STCKJ,415.26,418.38,408.41,411.92,3292496
2023-03-08,STCKJ,419.6,422.65,414.1,416.24,2349030
2023-03-09,STCKJ,428.35,430.38,426.28,426.76,3787790
2023-03-10,STCKJ,418.16,422.15,415.05,418.54,1369254
2023-03-13,STCKJ,419.9,424.01,417.52,418.55,362996
2023-03-14,STCKJ,419.11,422.42,415.61,421.7,1490647
2023-03-15,STCKJ,415.94,417.87,413.05,414.93,2141584
2023-03-16,STCKJ,415.19,416.42,412.37,415.72,3740060
2023-03-17,STCKJ,404.19,406.1,403.87,404.81,1522019
2023-03-20,STCKJ,389.79,398.04,387.99,394.17,4250997
2023-03-21,STCKJ,379.53,385.6,378.17,383.88,2748197
2023-03-22,STCKJ,390.69,392.75,387.38,391.86,4711711
2023-03-23,STCKJ,402.32,405.1,399.02,400.41,3169046
2023-03-24,STCKJ,410.72,416.07,410.27,412.02,4414118
2023-03-27,STCKJ,411.79,413.07,407.06,410.36,2877234
2023-03-28,STCKJ,398.44,401.97,396.0,398.58,1884835
2023-03-29,STCKJ,401.28,401.62,398.66,398.93,3892016
2023-03-30,STCKJ,398.11,400.93,390.64,392.22,447828
2023-03-31,STCKJ,393.98,397.43,392.76,396.73,2989105
2023-04-03,STCKJ,396.73,398.68,396.23,397.53,939139
2023-04-04,STCKJ,384.74,386.54,381.12,384.54,4164172
2023-04-05,STCKJ,398.62,401.08,394.16,396.85,4366921
2023-04-06,STCKJ,405.1,408.42,401.83,403.56,1073434
2023-04-07,STCKJ,402.3,405.14,400.09,400.3,3188289
2023-04-10,STCKJ,400.84,402.97,397.55,397.8,1777956
2023-04-11,STCKJ,402.85,407.29,402.39,403.65,2847076
2023-04-12,STCKJ,411.76,414.1,410.93,411.35,2975678
2023-04-13,STCKJ,422.48,425.75,418.97,421.08,3563001
2023-04-14,STCKJ,438.89,442.55,431.55,434.92,1664115
2023-04-17,STCKJ,453.18,454.55,448.96,450.77,4199732
2023-04-18,STCKJ,452.5,456.41,448.49,451.48,2859106
2023-04-19,STCKJ,450.21,453.01,447.18,450.75,682764
2023-04-20,STCKJ,448.07,452.12,443.61,447.67,1045085
2023-04-21,STCKJ,431.29,432.35,424.14,427.93,3651190
2023-04-24,STCKJ,429.55,431.75,425.79,426.26,2074041
2023-04-25,STCKJ,407.24,410.43,402.3,406.31,4687422
2023-04-26,STCKJ,399.8,400.6,399.08,399.89,4498435
2023-04-27,STCKJ,394.6,399.18,393.38,397.22,1260327
2023-04-28,STCKJ,395.98,398.77,392.96,394.6,4247857
2023-05-01,STCKJ,390.22,392.1,388.34,391.33,2883349
2023-05-02,STCKJ,393.56,395.5,390.07,391.48,474723
2023-05-03,STCKJ,394.11,397.61,391.58,392.81,4153332
2023-05-04,STCKJ,395.15,396.82,392.42,396.05,401816
2023-05-05,STCKJ,391.39,392.56,388.47,392.09,532060
2023-05-08,STCKJ,394.23,400.42,392.91,397.03,1412119
2023-05-09,STCKJ,400.71,404.55,398.52,400.9,4157922
2023-05-10,STCKJ,406.14,409.72,403.78,408.18,2436551
2023-05-11,STCKJ,401.1,406.27,399.13,402.29,487007
2023-05-12,STCKJ,404.91,408.67,403.16,405.55,1151249
2023-05-15,STCKJ,410.52,411.32,407.15,410.73,2938109
2023-05-16,STCKJ,423.97,427.34,419.34,421.22,4576362
2023-05-17,STCKJ,430.91,433.87,425.25,429.19,1130307
2023-05-18,STCKJ,440.37,441.72,437.05,438.9,199786
2023-05-19,STCKJ,425.76,429.78,423.51,426.09,2424671
2023-05-22,STCKJ,423.79,427.85,417.27,420.79,2861528
2023-05-23,STCKJ,429.78,431.69,424.11,426.21,1983858
2023-05-24,STCKJ,434.0,437.34,429.48,433.77,4760438
2023-05-25,STCKJ,438.21,439.78,435.69,437.26,4687051
2023-05-26,STCKJ,437.06,442.08,436.81,440.5,4132737
2023-05-29,STCKJ,438.03,440.64,435.98,437.07,4383989
2023-05-30,STCKJ,430.39,432.38,429.95,432.37,2368817
2023-05-31,STCKJ,430.14,431.85,429.72,431.04,3546502
2023-06-01,STCKJ,436.61,441.24,434.79,438.28,763456
2023-06-02,STCKJ,416.91,419.98,415.89,419.3,3086184
2023-06-05,STCKJ,425.25,428.45,419.57,419.91,4344064
2023-06-06,STCKJ,405.71,406.04,399.69,402.59,3170306
2023-06-07,STCKJ,399.03,402.77,397.77,401.77,2783654
2023-06-08,STCKJ,396.69,400.59,394.0,398.22,660098
2023-06-09,STCKJ,390.21,391.92,388.57,389.72,3479718
2023-06-12,STCKJ,387.26,390.02,387.23,388.43,3708001
2023-06-13,STCKJ,386.13,392.86,384.71,389.84,4606554
2023-06-14,STCKJ,397.18,398.58,392.31,395.21,2841389
2023-06-15,STCKJ,402.26,405.14,397.67,400.49,3144551
2023-06-16,STCKJ,400.31,401.59,395.63,397.11,1829763
2023-06-19,STCKJ,400.29,402.04,399.16,400.91,429822
2023-06-20,STCKJ,398.44,398.8,394.56,396.86,2528158
2023-06-21,STCKJ,396.41,399.09,392.8,393.24,110157
2023-06-22,STCKJ,410.17,412.95,405.35,406.76,2467315
2023-06-23,STCKJ,403.77,405.22,395.95,399.75,637332
2023-06-26,STCKJ,402.22,405.79,401.32,403.78,1850039
2023-06-27,STCKJ,416.84,417.94,415.03,417.02,2663367
2023-06-28,STCKJ,403.41,408.78,401.87,404.97,2028091
2023-06-29,STCKJ,418.83,422.66,415.77,419.04,3698682
2023-06-30,STCKJ,428.42,432.84,427.37,429.1,3232666
2023-07-03,STCKJ,432.28,434.12,432.05,433.61,3017764
2023-07-04,STCKJ,440.19,446.13,436.74,441.97,4803562
2023-07-05,STCKJ,429.49,431.47,427.03,427.99,2771892
2023-07-06,STCKJ,415.88,415.99,413.24,414.7,433018
2023-07-07,STCKJ,408.72,411.44,407.51,410.24,1745021
2023-07-10,STCKJ,416.86,420.47,413.18,416.21,4487289
2023-07-11,STCKJ,415.47,419.26,413.87,414.78,2005287
2023-07-12,STCKJ,427.02,429.64,422.58,423.89,3609741
2023-07-13,STCKJ,432.88,435.94,426.28,428.9,1987166
2023-07-14,STCKJ,417.04,419.33,410.49,414.01,4145840
2023-07-17,STCKJ,408.06,409.15,405.55,405.81,3372016
2023-07-18,STCKJ,411.83,414.01,409.29,409.89,2845256
2023-07-19,STCKJ,413.15,413.77,407.85,411.8,2531885
2023-07-20,STCKJ,399.77,406.32,397.85,405.87,4154063
2023-07-21,STCKJ,402.01,406.5,399.37,404.65,4121144
2023-07-24,STCKJ,406.5,407.83,399.35,401.62,2045026
2023-07-25,STCKJ,401.78,404.89,399.16,403.24,441748
2023-07-26,STCKJ,393.28,396.68,389.76,393.64,3249744
2023-07-27,STCKJ,403.85,407.68,401.9,404.6,3943874
2023-07-28,STCKJ,403.49,404.42,399.82,401.98,425289
2023-07-31,STCKJ,397.43,400.25,394.66,398.86,2626074
2023-08-01,STCKJ,399.1,401.95,398.58,401.09,2368017
2023-08-02,STCKJ,398.01,399.06,394.69,398.38,1805411
2023-08-03,STCKJ,405.37,405.76,403.52,404.11,625195
2023-08-04,STCKJ,402.71,403.46,397.86,400.68,4950076
2023-08-07,STCKJ,395.27,397.12,393.6,396.83,666113
2023-08-08,STCKJ,401.45,404.48,398.95,400.92,4595239
2023-08-09,STCKJ,384.09,385.54,383.33,385.1,3193525
2023-08-10,STCKJ,398.21,399.2,392.72,396.01,1870470
2023-08-11,STCKJ,413.25,416.5,409.23,413.0,2882864
2023-08-14,STCKJ,397.01,401.45,395.19,399.17,4179066
2023-08-15,STCKJ,386.44,393.2,383.0,390.03,3653530
2023-08-16,STCKJ,392.36,395.54,390.15,391.81,3862764
2023-08-17,STCKJ,394.02,401.32,391.66,398.17,1671195
2023-08-18,STCKJ,390.95,393.83,387.68,390.74,525750
2023-08-21,STCKJ,390.05,390.99,385.68,389.55,2504449
2023-08-22,STCKJ,377.48,378.65,375.96,378.64,3825106
2023-08-23,STCKJ,383.34,388.4,379.63,387.02,2759153
2023-08-24,STCKJ,385.15,388.45,379.59,383.25,3984386
2023-08-25,STCKJ,377.9,380.4,373.26,376.53,514232
2023-08-28,STCKJ,376.53,380.78,374.25,379.72,4679258
2023-08-29,STCKJ,376.83,379.44,374.45,376.69,3701770
2023-08-30,STCKJ,379.91,382.02,379.22,379.7,2154590
2023-08-31,STCKJ,379.46,379.69,378.75,378.98,668545
2023-09-01,STCKJ,377.81,381.35,376.23,377.93,765005
2023-09-04,STCKJ,379.16,383.93,376.85,380.93,4318222
2023-09-05,STCKJ,379.97,383.13,378.24,379.81,274397
2023-09-06,STCKJ,378.02,378.27,370.74,374.16,2380220
2023-09-07,STCKJ,363.56,366.28,362.37,363.72,933321
2023-09-08,STCKJ,355.11,359.54,351.95,356.6,3768412
2023-09-11,STCKJ,342.55,348.8,341.97,346.98,1524024
2023-09-12,STCKJ,340.46,343.52,338.29,339.86,1285776
2023-09-13,STCKJ,349.07,349.97,347.17,348.13,2591816
2023-09-14,STCKJ,341.46,344.29,340.98,341.94,2142551
2023-09-15,STCKJ,335.64,340.85,335.52,339.03,2561884
2023-09-18,STCKJ,327.76,330.11,327.43,328.5,697356
2023-09-19,STCKJ,313.63,316.75,312.41,312.69,4984363
2023-09-20,STCKJ,300.41,302.22,298.36,299.93,2100755
2023-09-21,STCKJ,305.17,306.35,301.47,303.79,564554
2023-09-22,STCKJ,303.07,307.15,302.82,304.35,1801496
2023-09-25,STCKJ,298.8,301.26,298.08,298.83,3822654
2023-09-26,STCKJ,301.82,304.28,299.41,299.78,1948886
2023-09-27,STCKJ,303.17,305.24,302.96,304.24,879599
2023-09-28,STCKJ,299.48,302.12,299.04,299.43,2005742
2023-09-29,STCKJ,297.29,299.6,294.91,297.1,825210
2023-10-02,STCKJ,285.52,288.76,283.71,285.98,791623
2023-10-03,STCKJ,283.94,285.28,281.24,283.61,1284005
2023-10-04,STCKJ,276.67,278.92,274.83,278.05,1127252
2023-10-05,STCKJ,272.26,273.85,269.97,272.91,3948195
2023-10-06,STCKJ,276.34,278.29,273.26,275.46,3930864
2023-10-09,STCKJ,274.77,277.77,272.15,276.7,2257722
2023-10-10,STCKJ,275.42,276.02,272.27,273.87,3190859
2023-10-11,STCKJ,277.36,279.03,274.68,276.83,2010495
2023-10-12,STCKJ,268.72,270.17,265.77,268.31,4932948
2023-10-13,STCKJ,266.25,269.69,265.67,267.33,477525
2023-10-16,STCKJ,270.82,274.39,270.45,272.04,3785473
2023-10-17,STCKJ,276.88,279.55,274.12,275.41,3530349
2023-10-18,STCKJ,276.46,281.48,274.01,278.79,3037372
2023-10-19,STCKJ,283.81,284.81,281.03,282.86,2971851
2023-10-20,STCKJ,276.95,283.29,275.54,280.6,374672
2023-10-23,STCKJ,281.27,283.86,279.39,279.9,1947710
2023-10-24,STCKJ,283.99,284.3,280.04,281.93,4988720
2023-10-25,STCKJ,278.78,280.8,278.67,279.67,4320095
2023-10-26,STCKJ,291.48,293.49,287.17,289.55,4070277
2023-10-27,STCKJ,302.01,302.11,299.55,302.06,4985931
2023-10-30,STCKJ,296.38,298.74,292.14,292.63,1689505
2023-10-31,STCKJ,291.34,293.98,290.73,291.74,393281
2023-11-01,STCKJ,296.41,299.74,296.4,296.95,2611222
2023-11-02,STCKJ,292.71,296.24,292.45,293.99,2863640
2023-11-03,STCKJ,294.76,296.09,294.34,295.62,2651431
2023-11-06,STCKJ,294.21,295.08,292.0,293.93,3239176
2023-11-07,STCKJ,291.99,293.27,291.8,292.52,2951169
2023-11-08,STCKJ,296.04,296.89,293.07,294.3,3042256
2023-11-09,STCKJ,299.93,304.5,299.48,301.62,3764723
2023-11-10,STCKJ,308.53,311.4,307.19,308.38,1135198
2023-11-13,STCKJ,305.38,305.64,305.25,305.36,3857185
2023-11-14,STCKJ,314.02,314.16,308.81,310.89,2967251
2023-11-15,STCKJ,306.4,308.09,304.87,307.46,352743
2023-11-16,STCKJ,296.36,301.11,295.12,298.21,2039716
2023-11-17,STCKJ,299.28,302.45,296.32,299.51,2402884
2023-11-20,STCKJ,303.18,305.07,302.41,303.56,2942827
2023-11-21,STCKJ,300.03,302.23,296.43,299.23,1572275
2023-11-22,STCKJ,300.26,302.58,297.41,300.08,2053894
2023-11-23,STCKJ,291.68,294.99,291.61,293.24,1059620
2023-11-24,STCKJ,281.39,282.74,280.92,281.69,2111735
2023-11-27,STCKJ,274.55,278.17,272.74,276.98,1881486
2023-11-28,STCKJ,271.43,275.88,270.56,273.19,4820044
2023-11-29,STCKJ,276.06,278.1,275.22,275.78,2084870
2023-11-30,STCKJ,281.41,285.89,279.6,284.6,1961587
2023-12-01,STCKJ,288.79,291.32,286.57,287.78,4734127
2023-12-04,STCKJ,282.7,286.06,281.79,283.45,4216645
2023-12-05,STCKJ,281.4,282.22,277.73,279.17,1137507
2023-12-06,STCKJ,279.7,282.15,278.83,280.33,709987
2023-12-07,STCKJ,275.55,276.69,273.94,274.17,983456
2023-12-08,STCKJ,273.43,273.63,271.03,272.91,3877762
2023-12-11,STCKJ,278.81,280.21,276.19,278.68,210338
2023-12-12,STCKJ,281.83,282.87,280.02,280.54,2146018
2023-12-13,STCKJ,279.38,281.83,279.06,281.17,4124614
2023-12-14,STCKJ,282.14,285.23,280.87,283.15,3213314
2023-12-15,STCKJ,286.13,287.46,282.68,284.65,268078
2023-12-18,STCKJ,284.21,286.17,281.77,284.0,4610134
2023-12-19,STCKJ,284.08,286.77,283.29,285.35,2841590
2023-12-20,STCKJ,287.56,288.56,284.28,286.7,2953398
2023-12-21,STCKJ,284.6,289.83,282.02,287.47,1878025
2023-12-22,STCKJ,294.22,296.2,290.37,292.69,719884
2023-12-25,STCKJ,296.72,298.94,293.5,295.58,3490873
2023-12-26,STCKJ,296.12,298.73,295.88,297.44,930544
2023-12-27,STCKJ,304.44,306.2,302.76,304.87,304003
2023-12-28,STCKJ,306.84,307.72,301.48,303.07,3974186
2023-12-29,STCKJ,291.34,294.13,289.13,293.47,3290481
2024-01-01,STCKJ,302.88,304.72,300.36,302.56,2133744
2024-01-02,STCKJ,318.1,319.11,315.87,316.78,4546552
2024-01-03,STCKJ,310.59,313.59,308.32,311.66,1563278
2024-01-04,STCKJ,313.46,316.68,313.15,314.15,4787153
2024-01-05,STCKJ,315.53,318.94,313.44,317.47,837120
2024-01-08,STCKJ,312.53,315.24,309.96,313.59,4473875
2024-01-09,STCKJ,318.06,320.46,316.64,317.26,3378538
2024-01-10,STCKJ,321.05,322.84,320.21,320.7,1450151
2024-01-11,STCKJ,317.22,320.34,315.28,315.47,2633584
2024-01-12,STCKJ,315.05,315.65,315.02,315.39,3623423
2024-01-15,STCKJ,316.74,317.07,315.91,316.17,1094415
2024-01-16,STCKJ,318.64,321.61,315.88,318.19,3040708
2024-01-17,STCKJ,324.89,329.85,322.08,327.29,2823588
2024-01-18,STCKJ,329.64,333.47,326.72,331.56,1343653
2024-01-19,STCKJ,339.54,341.92,337.64,338.63,928800
2024-01-22,STCKJ,332.44,338.66,329.27,336.8,1598383
2024-01-23,STCKJ,333.15,338.27,331.03,335.57,3555028
2024-01-24,STCKJ,333.3,336.57,331.14,333.94,2774380
2024-01-25,STCKJ,339.26,341.37,338.88,341.17,3077802
2024-01-26,STCKJ,329.76,331.74,326.36,328.94,3443909
2024-01-29,STCKJ,326.21,331.06,325.71,328.89,2976441
2024-01-30,STCKJ,332.92,334.26,329.75,333.2,4559665
2024-01-31,STCKJ,351.37,351.51,348.76,349.87,2585212
2024-02-01,STCKJ,347.47,351.86,344.94,349.13,4747225
2024-02-02,STCKJ,352.82,354.95,348.96,352.39,4881276
2024-02-05,STCKJ,353.43,358.69,352.14,356.17,156141
2024-02-06,STCKJ,356.59,360.02,355.03,359.17,3806082
2024-02-07,STCKJ,374.48,375.51,372.58,374.4,1778043
2024-02-08,STCKJ,372.15,374.15,371.73,372.7,1215309
2024-02-09,STCKJ,376.11,378.71,375.66,376.45,1579195
2024-02-12,STCKJ,387.44,388.97,386.81,387.58,4922016
2024-02-13,STCKJ,385.93,388.91,383.27,384.99,1556972
2024-02-14,STCKJ,388.66,391.16,385.77,386.09,3994213
2024-02-15,STCKJ,386.58,390.62,386.38,387.65,2805650
2024-02-16,STCKJ,385.61,387.17,384.33,386.0,1482540
2024-02-19,STCKJ,395.25,396.34,390.15,393.16,2276776
2024-02-20,STCKJ,377.73,381.34,374.2,377.35,968984
2024-02-21,STCKJ,371.57,375.5,370.9,372.27,4832807
2024-02-22,STCKJ,382.04,383.11,379.83,381.07,4804338
2024-02-23,STCKJ,383.37,383.71,381.05,382.91,498288
2024-02-26,STCKJ,389.35,392.25,385.63,387.39,2505587
2024-02-27,STCKJ,398.98,400.74,395.92,397.42,2374759
2024-02-28,STCKJ,395.29,398.38,394.01,395.22,2391279
2024-02-29,STCKJ,382.43,383.18,381.1,382.9,4630864
2024-03-01,STCKJ,379.7,382.87,376.72,378.72,4663655
2024-03-04,STCKJ,386.04,387.18,381.83,383.91,2853280
2024-03-05,STCKJ,391.19,394.15,389.38,391.09,1517864
2024-03-06,STCKJ,382.55,383.42,377.18,380.65,3099301
2024-03-07,STCKJ,373.88,374.55,371.26,373.05,3439870
2024-03-08,STCKJ,383.44,385.56,378.34,382.0,1386147
2024-03-11,STCKJ,376.35,379.72,376.18,376.76,2904443
2024-03-12,STCKJ,388.19,389.3,384.55,387.26,2107488
2024-03-13,STCKJ,388.56,392.39,386.29,387.82,760695
2024-03-14,STCKJ,393.16,395.41,389.52,389.6,2554037
2024-03-15,STCKJ,383.94,384.9,383.03,383.39,1294549
2024-03-18,STCKJ,401.73,405.02,395.65,397.88,1633058
2024-03-19,STCKJ,391.52,392.38,388.67,391.37,1944560
2024-03-20,STCKJ,399.38,399.55,395.49,397.73,975861
2024-03-21,STCKJ,404.45,406.92,401.33,401.75,1203685
2024-03-22,STCKJ,391.57,394.81,391.48,394.42,2202467
2024-03-25,STCKJ,393.35,398.35,391.11,397.02,4965471
2024-03-26,STCKJ,391.73,397.5,389.29,396.02,1154151
2024-03-27,STCKJ,393.5,397.89,389.91,394.61,2044900
2024-03-28,STCKJ,389.68,390.6,383.61,386.47,534391
2024-03-29,STCKJ,383.74,390.62,381.66,387.73,3654550
2024-04-01,STCKJ,396.63,396.99,394.4,394.81,187176
2024-04-02,STCKJ,383.1,384.39,378.15,381.5,520574
2024-04-03,STCKJ,383.73,385.49,379.82,382.06,2889925
2024-04-04,STCKJ,388.62,390.35,387.98,389.15,506887
2024-04-05,STCKJ,383.2,383.56,380.3,381.72,4415327
2024-04-08,STCKJ,382.92,384.6,380.63,384.17,928599
2024-04-09,STCKJ,394.11,395.51,390.53,394.49,4335829
2024-04-10,STCKJ,401.27,404.51,396.63,400.5,2892312
2024-04-11,STCKJ,412.95,414.83,410.21,414.35,1386955
